201702141600,232.56,233.71,232.16,233.7,233.7,999
201702131600,232.08,233.07,232.05,232.77,232.77,999
201702101600,231,231.77,230.6216,231.51,231.51,999
201702091600,229.56,230.95,229.52,230.6,230.6,999
201702081600,228.61,229.39,228.31,229.24,229.24,999
201702071600,229.38,229.6556,228.72,228.94,228.94,999
201702061600,228.87,229.326,228.54,228.93,228.93,999
201702031600,228.82,229.55,228.46,229.34,229.34,999
201702021600,227.2,228.1,226.82,227.77,227.77,999
201702011600,228.255,228.59,226.94,227.62,227.62,999
201701311600,226.98,227.6,226.32,227.53,227.53,999
201701301600,228.17,228.2,226.41,227.55,227.55,999
201701271600,229.42,229.59,228.76,228.97,228.97,999
201701261600,229.4,229.71,229.01,229.33,229.33,999
201701251600,228.7,229.57,228.51,229.57,229.57,999
201701241600,226.4,228.08,226.27,227.6,227.6,999
201701231600,226.35,226.805,225.27,226.15,226.15,999
201701201600,226.7,227.31,225.9719,226.74,226.74,999
201701191600,226.84,227,225.41,225.91,225.91,999
201701181600,226.535,226.8,225.9,226.75,226.75,999
201701171600,226.31,226.78,225.8,226.25,226.25,999
201701131600,226.73,227.4,226.69,227.05,227.05,999
201701121600,226.5,226.75,224.955,226.53,226.53,999
201701111600,226.36,227.1,225.59,227.1,227.1,999
201701101600,226.48,227.45,226.01,226.46,226.46,999
201701091600,226.91,227.0701,226.4163,226.46,226.46,999
201701061600,226.53,227.75,225.9,227.21,227.21,999
